Search Dir: /home/sviatoslav/cheats.d
/home/sviatoslav/cheats.d/dev-tools/terraformcheatsheet.md|🛠️ Terraform|Dev & Tools|🛠️|6
/home/sviatoslav/cheats.d/dev-tools/gitcheatsheet.md|🧬 Git — Basics|Dev & Tools|🧬|1
/home/sviatoslav/cheats.d/dev-tools/zookeepercheatsheet.md|🛠️ Apache Zookeeper|Dev & Tools|🛠️|8
/home/sviatoslav/cheats.d/dev-tools/jenkinscheatsheet.md|🛠️ Jenkins CI/CD|Dev & Tools|🛠️|7
/home/sviatoslav/cheats.d/dev-tools/pythontoolscheatsheet.md|🐍 Python — venv/pip/pipx/poetry|Dev & Tools|🐍|3
/home/sviatoslav/cheats.d/kubernetes-containers/openshiftcheatsheet.md|☸️ OpenShift (OCP)|Kubernetes & Containers|☸️|10
/home/sviatoslav/cheats.d/kubernetes-containers/dockercheatsheet.md|🐳 Docker — Commands|Kubernetes & Containers|🐳|6
/home/sviatoslav/cheats.d/kubernetes-containers/kubectlcheatsheet.md|☸️ KUBECTL — Commands|Kubernetes & Containers|☸️|1
/home/sviatoslav/cheats.d/kubernetes-containers/k9scheatsheet.md|🎛 k9s — Hotkeys|Kubernetes & Containers|🎛|8
/home/sviatoslav/cheats.d/kubernetes-containers/podmannerdctlcheatsheet.md|🫙 Podman / nerdctl — Commands|Kubernetes & Containers|🫙|7
/home/sviatoslav/cheats.d/kubernetes-containers/kubectljsonpathcheatsheet.md|☸️ KUBECTL — JSONPath|Kubernetes & Containers|☸️|2
/home/sviatoslav/cheats.d/kubernetes-containers/kubectlkustomizecheatsheet.md|☸️ Kustomize — kustomization.yaml|Kubernetes & Containers|☸️|3
/home/sviatoslav/cheats.d/kubernetes-containers/helmcheatsheet.md|⛏ Helm — Commands|Kubernetes & Containers|⛏|4
/home/sviatoslav/cheats.d/backups-s3/veeamcheatsheet.md|🗄️ Veeam Agent — Linux Backup|Backups & S3|🗄️|7
/home/sviatoslav/cheats.d/backups-s3/borgbackupcheatsheet.md|🗄️ BorgBackup — Deduplicating Backups|Backups & S3|🗄️|3
/home/sviatoslav/cheats.d/backups-s3/targpgcheatsheet.md|🗄️ tar + GPG — Classic Encrypted Backups|Backups & S3|🗄️|5
/home/sviatoslav/cheats.d/backups-s3/clone-server.md|🗄️ Complete Server Clone & Backup Cheatsheet — Linux|Backups & S3|🗄️|7
/home/sviatoslav/cheats.d/backups-s3/snapshotscheatsheet.md|🗄️ Snapshots — LVM/ZFS/Btrfs|Backups & S3|🗄️|8
/home/sviatoslav/cheats.d/backups-s3/rclonecheatsheet.md|🗄️ rclone — Remotes/S3|Backups & S3|🗄️|2
/home/sviatoslav/cheats.d/backups-s3/azcopycheatsheet.md|🗄️ azcopy — Azure Blob Storage|Backups & S3|🗄️|11
/home/sviatoslav/cheats.d/backups-s3/duplicitycheatsheet.md|🗄️ Duplicity — Encrypted Incremental Backups|Backups & S3|🗄️|4
/home/sviatoslav/cheats.d/backups-s3/resticcheatsheet.md|🗄️ restic — Backups|Backups & S3|🗄️|1
/home/sviatoslav/cheats.d/backups-s3/miniocheatsheet.md|🗄️ MinIO & mc — S3-Compatible Object Storage|Backups & S3|🗄️|14
/home/sviatoslav/cheats.d/backups-s3/baculacheatsheet.md|🗄️ Bareos/Bacula — Enterprise Backup|Backups & S3|🗄️|6
/home/sviatoslav/cheats.d/backups-s3/veritascheatsheet.md|🗄️ Veritas InfoScale|Backups & S3|🗄️|8
/home/sviatoslav/cheats.d/backups-s3/awsclicheatsheet.md|🗄️ aws-cli — AWS S3 Backups|Backups & S3|🗄️|9
/home/sviatoslav/cheats.d/backups-s3/gsutilcheatsheet.md|🗄️ gsutil — Google Cloud Storage|Backups & S3|🗄️|10
